"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-66.09","43.83","YARMOUTH A","8206500","2007-02","2007","02","-1.4","","-8.3","","-4.9","","4.9","","-14.2","","20.0","","81.0","","86.2","","12","","11","B","72","B"
"-66.09","43.83","YARMOUTH A","8206500","2007-03","2007","03","3.4","","-4.0","","-0.3","","10.6","","-15.7","","41.0","","40.0","","84.0","","0","","11","E","74","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-04","2007","04","7.3","","0.4","","3.9","","17.5","","-4.3","","107.4","","21.8","","125.6","","0","","10","E","76","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-05","2007","05","13.4","","5.2","","9.3","","22.5","","1.1","","56.4","","0.0","","56.4","","0","","11","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-06","2007","06","18.3","","9.7","","14.0","","23.0","","5.2","","45.8","","0.0","","45.8","","0","","14","E","57","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-07","2007","07","20.7","","12.8","","16.8","","26.9","","6.8","","46.4","","0.0","","46.4","","0","","17","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-08","2007","08","21.4","","12.3","","16.9","","28.7","","7.1","","141.8","","0.0","","141.8","","0","","25","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-09","2007","09","18.5","","10.3","","14.5","","24.7","","3.3","","83.0","","0.0","","83.0","","0","","17","E","63","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-10","2007","10","14.7","","6.3","","10.5","","21.2","","-1.4","","100.0","","0.0","","100.0","","0","","19","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-11","2007","11","8.6","","0.5","","4.6","","19.3","","-5.5","","126.0","","7.6","","139.8","","0","","28","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2007-12","2007","12","2.4","","-6.1","","-1.9","","10.2","","-13.9","","60.4","","67.6","","133.2","","3","","23","E","89","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-01","2008","01","2.3","","-5.0","","-1.3","","11.1","","-14.6","","64.8","","42.4","","106.6","","0","T","15","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-02","2008","02","1.7","","-6.0","","-2.1","","9.9","S","-12.9","","124.2","","68.2","","189.8","","1","","25","B","76","B"
"-66.09","43.83","YARMOUTH A","8206500","2008-03","2008","03","3.4","","-4.1","","-0.4","","12.4","","-11.0","","92.2","","51.0","","148.6","","5","","19","E","91","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-04","2008","04","10.5","","1.5","","6.0","","21.2","","-2.4","","53.2","","0.2","","53.4","","0","","28","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-05","2008","05","13.5","","5.1","","9.3","","20.4","","-0.5","","102.4","","0.0","","102.4","","0","","7","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-06","2008","06","19.1","","10.5","","14.8","","27.4","","6.2","","38.0","","0.0","","38.0","","0","","22","B","52","B"
"-66.09","43.83","YARMOUTH A","8206500","2008-07","2008","07","22.2","","14.1","","18.2","","26.9","","10.9","","46.8","","0.0","","46.8","","0","","21","E","52","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-08","2008","08","20.6","","13.2","","16.9","","25.0","","10.4","","49.2","","0.0","","49.2","","0","","1","B","41","B"
"-66.09","43.83","YARMOUTH A","8206500","2008-09","2008","09","18.2","","9.9","","14.1","","24.0","","3.0","","155.1","","0.0","","155.1","","0","","10","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-10","2008","10","13.0","","5.9","","9.5","","17.5","","-0.2","","109.2","","0.0","T","109.2","","0","","15","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","2008-11","2008","11","8.6","","2.3","","5.5","","16.6","","-5.1","S","104.8","","14.8","","119.4","","0","","17","B","76","B"
"-66.09","43.83","YARMOUTH A","8206500","2008-12","2008","12","5.5","","-3.4","","1.1","","14.1","","-13.9","","159.2","","47.4","","202.7","","0","T","23","E","124","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-01","2009","01","0.0","","-8.4","","-4.2","","8.9","","-16.8","","53.2","","67.4","","121.6","","3","","32","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-02","2009","02","1.4","","-5.7","","-2.1","","7.1","","-11.4","","39.8","","48.6","","86.4","","1","","24","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-03","2009","03","4.2","","-3.8","","0.2","","11.5","","-9.3","","99.0","","13.6","","113.0","","2","","31","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-04","2009","04","9.8","","2.1","","6.0","","19.2","","-2.2","S","166.6","","3.8","","170.4","","0","","14","E","76","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-05","2009","05","13.5","","6.3","","9.9","","19.5","","2.8","","119.8","","0.0","T","119.8","","0","","19","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-06","2009","06","18.8","","11.1","","15.0","","24.5","","6.5","","127.8","","0.0","","127.8","","0","","8","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-07","2009","07","20.0","","13.1","","16.6","","24.4","","7.3","","117.4","","0.0","","117.4","","0","","23","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-08","2009","08","21.5","","13.6","","17.6","","26.0","","7.7","","162.8","","0.0","","162.8","","0","","16","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-09","2009","09","18.2","","9.1","","13.7","","22.8","","3.2","","55.8","","0.0","","55.8","","0","","14","E","67","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-10","2009","10","11.6","","4.7","","8.2","","18.1","","-0.9","","158.0","","0.0","","158.0","","0","","19","E","78","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-11","2009","11","11.0","","3.3","","7.2","","16.5","","-2.0","","96.0","","0.0","T","96.0","","0","","31","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","2009-12","2009","12","3.3","","-2.9","","0.2","","14.8","","-10.5","","101.2","","60.0","","162.0","","3","","29","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-01","2010","01","0.7","","-4.8","","-2.0","","9.7","","-11.6","S","16.0","","103.0","","127.6","","5","","16","B","69","B"
"-66.09","43.83","YARMOUTH A","8206500","2010-02","2010","02","1.3","","-3.4","","-1.0","","6.5","","-14.1","","78.4","","45.4","","120.2","","0","","9","E","85","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-03","2010","03","7.2","","-0.5","","3.3","","14.2","","-8.7","","81.8","","12.2","","94.0","","0","","5","B","74","B"
"-66.09","43.83","YARMOUTH A","8206500","2010-04","2010","04","11.5","","2.7","","7.1","","16.9","","-3.6","","23.8","","0.0","","23.8","","0","","20","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-05","2010","05","14.8","","6.5","","10.7","","23.5","","2.3","","55.8","","0.0","","55.8","","0","","30","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-06","2010","06","18.3","","10.2","","14.3","","23.9","","6.6","","82.6","","0.0","","82.6","","0","","20","B","56","B"
"-66.09","43.83","YARMOUTH A","8206500","2010-07","2010","07","22.3","","14.1","","18.2","","27.1","","9.8","","117.0","","0.0","","117.0","","0","","20","E","54","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-08","2010","08","","","","","","","","","","","","","","","","","","","","","",""
"-66.09","43.83","YARMOUTH A","8206500","2010-09","2010","09","18.9","","12.0","","15.5","","26.5","","6.0","","57.8","","0.0","","57.8","","0","","26","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-10","2010","10","13.9","","7.2","","10.6","","22.6","","1.4","","131.8","","0.0","T","131.8","","0","","10","B","70","B"
"-66.09","43.83","YARMOUTH A","8206500","2010-11","2010","11","9.5","","2.1","","5.8","","18.2","","-5.4","","261.0","","4.0","","265.0","","0","","30","E","76","E"
"-66.09","43.83","YARMOUTH A","8206500","2010-12","2010","12","4.0","","-1.4","","1.3","","16.5","","-7.2","","99.4","","70.2","","166.2","","3","","13","E","80","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-01","2011","01","0.6","","-5.6","","-2.5","","8.7","","-15.0","","57.0","","67.2","","119.8","","13","","35","E","70","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-02","2011","02","1.3","","-6.4","","-2.6","","8.2","","-13.8","","88.1","","49.8","","147.9","","3","","28","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-03","2011","03","4.3","","-3.2","","0.5","","12.3","","-10.9","","40.4","","5.8","","46.4","","0","","19","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-04","2011","04","9.0","","2.1","","5.6","","16.2","","-5.0","","108.3","","11.1","","119.4","","0","","9","E","96","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-05","2011","05","15.5","","8.3","","11.9","","22.6","","4.8","","112.4","","0.0","","112.4","","0","","5","E","65","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-06","2011","06","18.2","","10.0","","14.1","","22.4","S","6.1","","77.8","","0.0","","77.8","","0","","20","E","61","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-07","2011","07","21.6","","13.4","","17.5","","26.0","","10.7","","158.0","","0.0","","158.0","","0","","36","B","52","B"
"-66.09","43.83","YARMOUTH A","8206500","2011-08","2011","08","21.2","","13.6","","17.4","","24.4","","9.5","","68.2","","0.0","","68.2","","0","","27","E","93","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-09","2011","09","19.6","","11.5","","15.6","","23.7","","6.2","S","59.8","","0.0","","59.8","","0","","32","E","59","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-10","2011","10","14.3","","8.0","","11.2","","20.0","","-0.3","","206.8","","5.8","","212.6","","0","","36","E","104","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-11","2011","11","11.1","","2.9","","7.0","","17.3","","-5.5","","140.1","","11.9","","152.0","","0","","27","E","69","E"
"-66.09","43.83","YARMOUTH A","8206500","2011-12","2011","12","7.2","","-1.3","","2.9","","14.6","","-12.0","","134.0","","16.8","","150.8","","0","","32","B","85","B"
"-66.09","43.83","YARMOUTH A","8206500","2012-01","2012","01","3.6","","-4.6","","-0.5","","10.3","","-12.5","","73.6","","43.2","","113.2","","2","","23","E","87","E"
"-66.09","43.83","YARMOUTH A","8206500","2012-02","2012","02","3.1","","-4.3","","-0.6","","8.7","","-12.3","S","53.2","","13.0","","66.2","","0","T","25","E","82","E"
"-66.09","43.83","YARMOUTH A","8206500","2012-03","2012","03","6.5","","-1.1","","2.7","","18.3","","-6.9","","34.4","","27.0","","60.8","","0","","21","","74",""
"-66.09","43.83","YARMOUTH A","8206500","2012-04","2012","04","8.1","I","0.5","I","4.3","I","12.4","I","-3.0","I","4.2","I","1.4","I","5.6","I","","","1","I","70","I"
